last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,country,location_name,region,latitude,longitude,timezone,last_updated
1693005829,23.2,73.8,14.5,23.4,266,W,1003,29.61,0.4,0.02,91,100,25.4,77.7,10,6,1,21.7,34.9,208.6,24.7,3.5,1.6,2.7,2.9,1,1,India,Jalna,Maharashtra,19.83,75.88,Asia/Kolkata,9/8/23 4:30
1693005830,27,80.6,17.4,28.1,280,W,1004,29.65,8.2,0.32,94,75,32.5,90.5,1.8,1,1,14.8,23.8,201.9,32.5,0.9,1.4,5.5,8.8,1,1,India,Thane,Maharashtra,19.2,72.97,Asia/Kolkata,9/8/23 4:30
1693005831,25.5,77.9,11.6,18.7,275,W,1005,29.67,4,0.16,93,100,29,84.2,7,4,1,22.8,36.7,193.6,32.2,0.2,0.3,5.3,6.5,1,1,India,Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,9/8/23 4:30
1693005832,27,80.6,17.4,28.1,280,W,1004,29.65,3.2,0.13,94,75,31.6,88.9,1.8,1,1,23.5,37.8,233.7,28.3,6.8,8.9,8.3,11.8,1,1,India,Mumbai,Maharashtra,18.98,72.83,Asia/Kolkata,9/8/23 4:30
1693005833,26,78.8,2.5,4,200,SSW,1002,29.59,1.8,0.07,94,100,30.3,86.5,2.5,1,1,3.6,5.8,794.4,5.5,10,10,30.3,32.2,2,3,India,Nagpur,Maharashtra,21.15,79.1,Asia/Kolkata,9/8/23 4:30
1693005834,27,80.6,3.8,6.1,220,SW,1002,29.59,0.9,0.04,94,75,31,87.7,2.5,1,1,32,51.5,410.6,30,7.5,11,24.3,24.7,2,3,India,Puri,Orissa,19.8,85.85,Asia/Kolkata,9/8/23 4:30
1693005835,25,77,2.2,3.6,202,SSW,1003,29.6,0.1,0,93,60,28.1,82.6,10,6,1,3.1,5,447.3,0.6,3.6,0.6,23.7,25.4,2,2,India,Anugul,Orissa,20.85,85.1,Asia/Kolkata,9/8/23 4:30
1693005836,21,69.8,9.2,14.8,216,SW,1005,29.67,0,0,94,100,21,69.8,10,6,1,14.3,23,250.3,41.5,2.6,2.1,9.6,9.8,1,1,India,Koraput,Orissa,18.82,82.72,Asia/Kolkata,9/8/23 4:30
1693005837,23.9,75,4.7,7.6,194,SSW,1002,29.59,0,0,93,100,26.4,79.5,10,6,1,8.1,13,654.2,8.1,5.7,1.2,14.2,15.6,1,2,India,Bargarh,Orissa,21.33,83.62,Asia/Kolkata,9/8/23 4:30
1693005838,27,80.6,3.8,6.1,220,SW,1002,29.59,0.7,0.03,94,75,31,87.7,2.5,1,1,11.6,18.7,754.4,67.2,7.9,6,90.4,93.8,4,10,India,Jagatsinghapur,Orissa,20.27,86.17,Asia/Kolkata,9/8/23 4:30
1693005839,27,80.6,3.8,6.1,220,SW,1002,29.59,0.7,0.03,94,75,31,87.9,2.5,1,1,11.4,18.4,774.4,13.6,7.4,1.3,90.7,100.5,4,10,India,Khordha,Orissa,20.18,85.62,Asia/Kolkata,9/8/23 4:30
1693005840,25.8,78.4,2.2,3.6,238,WSW,1002,29.58,0.1,0,87,85,28.9,84,10,6,1,4,6.5,727.7,0.4,11.7,2.6,33.8,42.5,2,3,India,Mayurbhanj,Orissa,21.94,86.72,Asia/Kolkata,9/8/23 4:30
1693005841,23.4,74.1,3.1,5,202,SSW,1004,29.63,0.1,0,97,100,26,78.8,0,0,1,5.1,8.3,253.7,32.2,3.5,3.8,13.2,13.6,1,2,India,Malkangiri,Chhattisgarh,18.35,81.9,Asia/Kolkata,9/8/23 4:30
1693005842,26.7,80.1,5.1,8.3,206,SSW,1002,29.57,0.4,0.02,88,66,30.7,87.3,10,6,1,8.9,14.4,554.1,12.3,6.9,4.1,24.7,27.5,2,3,India,Baleshwar,Orissa,21.49,86.93,Asia/Kolkata,9/8/23 4:30
1693005843,24,75.2,5.1,8.3,190,S,1002,29.59,0,0,93,100,26.5,79.7,10,6,1,8.3,13.3,547.4,16.8,4.5,1.3,10.8,11.6,1,1,India,Sambalpur,Orissa,21.45,83.97,Asia/Kolkata,9/8/23 4:30
1693005844,27,80.6,3.8,6.1,220,SW,1002,29.59,0.7,0.03,94,75,31.4,88.5,2.5,1,1,8.3,13.3,747.7,80.1,6,4.2,95.8,98.4,4,10,India,Dhenkanal,Orissa,20.67,85.6,Asia/Kolkata,9/8/23 4:30
1693005845,26.2,79.2,2.2,3.6,254,WSW,1002,29.59,0,0,91,56,30,86,10,6,1,3.6,5.8,707.6,11.8,5.6,0.8,55.6,59,3,7,India,Nayagarh,Orissa,20.13,85.1,Asia/Kolkata,9/8/23 4:30
1693005846,27,80.6,3.8,6.1,220,SW,1002,29.59,0.7,0.03,94,75,31.4,88.5,2.5,1,1,8.3,13.3,747.7,80.1,6,4.2,95.8,98.4,4,10,India,Cuttack,Orissa,20.5,85.83,Asia/Kolkata,9/8/23 4:30
1693005847,25,77,2.2,3.6,202,SSW,1003,29.6,0.1,0,93,60,28.1,82.6,10,6,1,3.1,5,447.3,0.6,3.6,0.6,23.7,25.4,2,2,India,Baudh,Orissa,20.83,84.32,Asia/Kolkata,9/8/23 4:30
1693005848,27.9,82.2,16.3,26.3,223,SW,1002,29.59,0.8,0.03,84,75,32.8,91,10,6,1,28.2,45.4,474,56.5,4.6,6.9,38.6,39.3,2,4,India,Kendrapara,Orissa,20.5,86.42,Asia/Kolkata,9/8/23 4:30
1693005849,26.1,79,4.5,7.2,234,SW,1002,29.59,0,0,88,40,29.5,85.1,10,6,1,7.8,12.6,714.3,0.6,9.5,2.8,38.3,52.3,2,4,India,Ganjam,Orissa,19.32,84.78,Asia/Kolkata,9/8/23 4:30
1693005850,23.4,74.1,5.4,8.6,200,SSW,1002,29.59,0,0,95,94,25.9,78.6,2,1,1,8.5,13.7,460.6,9.5,16.5,39.1,35.2,36.3,2,3,India,Sundargarh,Orissa,22.12,84.03,Asia/Kolkata,9/8/23 4:30
1693005851,26.7,80.1,5.1,8.3,221,SW,1002,29.58,0.1,0,88,56,30.6,87.1,10,6,1,8.5,13.7,948,0,6.9,2.4,52,57.5,3,6,India,Bhadrak,Orissa,21.05,86.52,Asia/Kolkata,9/8/23 4:30
1693005852,23.2,73.8,4.7,7.6,206,SSW,1002,29.59,0,0,95,100,25.6,78.1,2,1,1,7.8,12.6,467.3,10.6,15.6,15.7,33.5,34.2,2,3,India,Jharsuguda,Orissa,21.85,84.03,Asia/Kolkata,9/8/23 4:30
1693005853,19.8,67.6,2.7,4.3,190,S,1004,29.64,0,0,96,100,19.8,67.6,2,1,1,5.6,9,333.8,16.1,3.9,0.6,7.3,8.7,1,1,India,Rayagada,Orissa,19.17,83.42,Asia/Kolkata,9/8/23 4:30
1693005854,24,75.2,3.8,6.1,187,S,1002,29.59,0,0,91,100,26.3,79.3,10,6,1,6.7,10.8,293.7,30,2.2,0.7,7.6,8,1,1,India,Balangir,Orissa,20.72,83.48,Asia/Kolkata,9/8/23 4:30
1693005855,28.6,83.5,6.3,10.1,157,SSE,1002,29.6,0,0,58,12,30.4,86.7,10,6,1,11.9,19.1,587.5,78,4.5,1.1,46,50.8,3,5,India,Jhunjhunun,Rajasthan,28.13,75.4,Asia/Kolkata,9/8/23 4:30
1693005856,32.6,90.7,9.2,14.8,271,W,1001,29.55,0,0,33,0,32.5,90.5,10,6,1,17.4,28.1,240.3,75.8,1.1,4.6,33.3,83,2,3,India,Jaisalmer,Rajasthan,26.92,70.9,Asia/Kolkata,9/8/23 4:30
1693005857,27,80.6,6.3,10.1,139,SE,1003,29.61,0,0,65,13,28.8,83.8,10,6,1,11.6,18.7,654.2,79.4,3.9,2.4,49.2,53.4,3,6,India,Sikar,Rajasthan,27.62,75.15,Asia/Kolkata,9/8/23 4:30
1693005858,30.4,86.7,6.7,10.8,142,SE,1001,29.57,0,0,47,2,31.6,88.9,10,6,1,14.1,22.7,881.2,16.8,14.4,2.5,109.5,125.1,4,10,India,Hanumangarh,Rajasthan,29.58,74.32,Asia/Kolkata,9/8/23 4:30
1693005859,29.5,85.1,6.5,10.4,169,S,1002,29.58,0,0,53,8,31.1,88,10,6,1,11.9,19.1,527.4,69.4,3.1,1.1,30.8,35.9,2,3,India,Nagaur,Rajasthan,27.2,73.73,Asia/Kolkata,9/8/23 4:30
1693005860,31.2,88.2,8.7,14,277,W,1001,29.55,0,0,44,5,32.4,90.3,10,6,1,15.2,24.5,357.2,118.7,1.6,5.3,40.7,107.7,3,4,India,Barmer,Rajasthan,25.75,71.38,Asia/Kolkata,9/8/23 4:30
1693005861,29.7,85.5,6.5,10.4,138,SE,1001,29.57,0,0,45,0,30.3,86.5,10,6,1,13.6,22,974.7,18.1,13,2,115.1,132,4,10,India,Ganganagar,Rajasthan,29.92,73.88,Asia/Kolkata,9/8/23 4:30
1693005862,30.2,86.4,3.4,5.4,157,SSE,1001,29.57,0,0,54,9,32.3,90.1,10,6,1,6,9.7,527.4,38.3,8.7,3.6,29.9,36,2,3,India,Jodhpur,Rajasthan,26.29,73.03,Asia/Kolkata,9/8/23 4:30
1693005863,29.8,85.6,6.5,10.4,160,SSE,1002,29.59,0,0,53,10,31.5,88.7,10,6,1,11.6,18.7,560.8,73,3.8,2.2,38.4,47.4,2,4,India,Churu,Rajasthan,28.3,74.95,Asia/Kolkata,9/8/23 4:30
1693005864,31.6,88.9,10.1,16.2,180,S,1001,29.55,0,0,46,0,33.3,91.9,10,6,1,18.3,29.5,494,83,3.1,3.3,52.9,74.9,3,6,India,Bikaner,Rajasthan,28.02,73.3,Asia/Kolkata,9/8/23 4:30
1693005865,23.3,73.9,5.6,9,51,NE,1003,29.6,1.5,0.06,96,91,25.8,78.4,9,5,1,8.7,14,540.7,15.7,5.2,1.6,26.5,28.9,2,3,India,Pratapgarh,Rajasthan,24.03,74.78,Asia/Kolkata,9/8/23 4:30
1693005866,23.7,74.7,3.8,6.1,238,WSW,1003,29.62,0.3,0.01,86,82,25.8,78.4,9,5,1,7.2,11.5,600.8,9.7,10.9,1.1,35.6,40.8,2,3,India,Bhilwara,Rajasthan,25.35,74.63,Asia/Kolkata,9/8/23 4:30
1693005867,27.2,81,2.2,3.6,203,SSW,1002,29.6,0.1,0,78,84,30.3,86.5,10,6,1,2.2,3.6,607.5,31.1,4.9,0.5,32.5,36.1,2,3,India,Tonk,Rajasthan,26.17,75.78,Asia/Kolkata,9/8/23 4:30
1693005868,25.2,77.4,2.2,3.6,184,S,1003,29.6,0.4,0.02,86,75,27.8,82,9,5,1,3.1,5,560.8,16.1,5.3,0.4,33.2,36.2,2,3,India,Bundi,Rajasthan,25.44,75.64,Asia/Kolkata,9/8/23 4:30
1693005869,29,84.2,2.2,3.6,147,SSE,1005,29.68,0.3,0.01,79,50,34.5,94,3.5,2,1,4.9,7.9,794.4,50.8,9.6,6.4,68.1,73,4,9,India,Jaipur,Rajasthan,26.92,75.82,Asia/Kolkata,9/8/23 4:30
1693005870,25.7,78.3,4.9,7.9,133,SE,1002,29.6,0.1,0,86,94,28.6,83.5,10,6,1,7.2,11.5,614.2,31.8,6.3,7.9,41.1,43.4,3,4,India,Kota,Rajasthan,25.18,75.83,Asia/Kolkata,9/8/23 4:30
1693005871,28.6,83.5,6.7,10.8,156,SSE,1002,29.58,0,0,61,24,30.9,87.6,10,6,1,12.5,20.2,454,30.4,5.8,0.8,20.3,23.6,2,2,India,Pali,Rajasthan,25.77,73.33,Asia/Kolkata,9/8/23 4:30
1693005872,23.4,74.1,2.2,3.6,280,W,1004,29.63,0.5,0.02,85,76,25.5,77.9,9,5,1,3.4,5.4,420.6,26.1,5.6,0.7,18.2,23.2,2,2,India,Rajsamand,Rajasthan,25.07,73.88,Asia/Kolkata,9/8/23 4:30
1693005873,26.1,79,4.3,6.8,163,SSE,1003,29.62,0,0,73,22,28.1,82.6,10,6,1,7.6,12.2,587.5,75.1,2.7,0.8,32.8,35.1,2,3,India,Ajmer,Rajasthan,26.45,74.63,Asia/Kolkata,9/8/23 4:30
1693005874,29.2,84.6,2.9,4.7,106,ESE,1002,29.59,0,0,71,21,33.4,92.1,10,6,1,4.5,7.2,1161.6,11.6,17.3,3.6,84.5,96.6,4,10,India,Bharatpur,Rajasthan,27.22,77.48,Asia/Kolkata,9/8/23 4:30
1693005875,24.8,76.6,4,6.5,274,W,1003,29.61,0.2,0.01,81,78,26.9,80.4,9,5,1,6.9,11.2,400.5,20,3.6,0.4,17.2,19.2,2,2,India,Dungarpur,Rajasthan,23.83,73.72,Asia/Kolkata,9/8/23 4:30
1693005876,23.5,74.3,3.1,5,296,WNW,1003,29.62,0.3,0.01,91,84,25.8,78.4,9,5,1,5.4,8.6,507.4,2,8.9,0.4,28.1,34.3,2,3,India,Chittaurgarh,Rajasthan,24.88,74.63,Asia/Kolkata,9/8/23 4:30
1693005877,27.5,81.5,5.8,9.4,156,SSE,1003,29.61,0,0,61,12,29.1,84.4,10,6,1,11.4,18.4,587.5,73.7,4.8,0.9,45.1,49.7,3,5,India,Udaipur,Rajasthan,27.72,75.48,Asia/Kolkata,9/8/23 4:30
1693005878,28.3,82.9,9.4,15.1,197,SSW,1002,29.59,0,0,67,16,31.1,88,10,6,1,13.9,22.3,467.3,36.5,6.3,0.6,35,42.3,2,3,India,Jalor,Rajasthan,25.35,72.62,Asia/Kolkata,9/8/23 4:30
1693005879,29,84.2,2.2,3.6,87,E,1005,29.68,0,0,79,50,33.7,92.7,3.5,2,1,2.7,4.3,707.6,43.6,4.5,0.8,61.5,66.2,3,8,India,Dausa,Rajasthan,26.88,76.33,Asia/Kolkata,9/8/23 4:30
1693005880,28.3,82.9,9.4,15.1,197,SSW,1002,29.59,0,0,67,16,31.1,88,10,6,1,13.9,22.3,467.3,36.5,6.3,0.6,35,42.3,2,3,India,Sirohi,Rajasthan,24.88,72.87,Asia/Kolkata,9/8/23 4:30
1693005881,27,80.6,5.6,9,250,WSW,1008,29.77,0.3,0.01,84,75,30.8,87.4,4,2,1,14.3,23,393.9,18.1,11.5,4.1,8.9,13.1,1,1,India,Ariyalur,Tamil Nadu,11.13,79.08,Asia/Kolkata,9/8/23 4:30
1693005882,25.5,77.9,6.7,10.8,226,SW,1008,29.78,0.1,0,79,50,27.8,82,10,6,1,9.6,15.5,273.7,21.8,5.7,1.5,3.5,5.6,1,1,India,Sivaganga,Tamil Nadu,9.87,78.48,Asia/Kolkata,9/8/23 4:30
1693005883,27,80.6,5.6,9,250,WSW,1008,29.77,0.4,0.02,84,75,30.9,87.6,4,2,1,13.6,22,460.6,10,13.5,3.4,11.2,17.7,1,1,India,Thanjavur,Tamil Nadu,10.8,79.15,Asia/Kolkata,9/8/23 4:30
1693005884,25.1,77.2,6.9,11.2,244,WSW,1007,29.74,0,0,80,48,27.2,81,10,6,1,10.7,17.3,333.8,16.6,5.5,0.9,7.5,10.2,1,1,India,Tiruvannamalai,Tamil Nadu,12.22,79.07,Asia/Kolkata,9/8/23 4:30
1693005885,27.4,81.3,14.3,23,232,SW,1008,29.78,0,0,69,44,29.8,85.6,10,6,1,19.5,31.3,243.7,20.2,7.6,6.1,4.4,5.9,1,1,India,Ramanathapuram,Tamil Nadu,9.38,78.83,Asia/Kolkata,9/8/23 4:30
1693005886,25.5,77.9,6,9.7,266,W,1009,29.8,0,0,73,51,27.3,81.1,10,6,1,8.5,13.7,293.7,14.8,5.7,1,4.7,6,1,1,India,Tirunelveli,Tamil Nadu,8.73,77.7,Asia/Kolkata,9/8/23 4:30
1693005887,25.3,77.5,12.3,19.8,222,SW,1008,29.76,0.1,0,83,63,27.6,81.7,10,6,1,17.9,28.8,320.4,17.5,8.8,2.5,5.2,8,1,1,India,Thiruvarur,Tamil Nadu,10.77,79.65,Asia/Kolkata,9/8/23 4:30
1693005888,27,80.6,5.6,9,250,WSW,1008,29.77,0.1,0,84,75,30.7,87.2,4,2,1,9.6,15.5,220.3,31.5,3.1,1.6,1.7,2.5,1,1,India,Tiruchirappalli,Tamil Nadu,10.81,78.69,Asia/Kolkata,9/8/23 4:30
1693005889,23,73.4,11.9,19.1,210,SSW,1009,29.8,0.1,0,94,75,25.2,77.3,4.5,2,1,22.8,36.7,270.4,22,5.7,3.7,4,5.2,1,1,India,Tiruppur,Tamil Nadu,11.1,77.35,Asia/Kolkata,9/8/23 4:30
1693005890,22.4,72.3,4.9,7.9,202,SSW,1009,29.8,0,0,91,100,24.8,76.6,10,6,1,6.3,10.1,330.5,12.5,10.6,5.8,7.9,10.6,1,1,India,Salem,Tamil Nadu,11.65,78.17,Asia/Kolkata,9/8/23 4:30
1693005891,24.6,76.3,3.6,5.8,232,SW,1009,29.78,0,0,83,49,26.8,80.2,10,6,1,5.4,8.6,250.3,22.5,5.1,2.5,3.1,4.2,1,1,India,Madurai,Tamil Nadu,9.93,78.12,Asia/Kolkata,9/8/23 4:30
1693005892,27,80.6,5.6,9,250,WSW,1008,29.77,0,0,84,75,30.5,86.9,4,2,1,13.2,21.2,220.3,31.5,3.1,1.6,1.7,2.5,1,1,India,Perambalur,Tamil Nadu,11.23,78.88,Asia/Kolkata,9/8/23 4:30
1693005893,22.4,72.3,2.5,4,212,SSW,1009,29.8,0.2,0.01,88,100,24.7,76.5,2,1,1,4,6.5,460.6,0.8,7.6,1,15.6,26.6,2,2,India,Dindigul,Tamil Nadu,10.35,77.95,Asia/Kolkata,9/8/23 4:30
1693005894,24.3,75.7,10.5,16.9,265,W,1008,29.78,0.1,0,78,85,26.2,79.2,10,6,1,15.9,25.6,210.3,37.2,2,0.5,1.4,2,1,1,India,Karur,Tamil Nadu,10.95,78.08,Asia/Kolkata,9/8/23 4:30
1693005895,21.9,71.4,7.8,12.6,247,WSW,1008,29.78,0,0,88,49,21.9,71.4,10,6,1,11.9,19.1,223.6,25.4,3.1,1.7,1.1,1.7,1,1,India,Dharmapuri,Tamil Nadu,12.13,78.17,Asia/Kolkata,9/8/23 4:30
1693005896,22.9,73.2,5.4,8.6,218,SW,1009,29.8,0,0,88,100,25.1,77.2,10,6,1,6.9,11.2,307.1,14.5,9.4,4.6,6.1,8.5,1,1,India,Namakkal,Tamil Nadu,11.23,78.17,Asia/Kolkata,9/8/23 4:30
1693005897,26,78.8,7.2,11.5,106,ESE,1003,29.63,0.1,0,81,79,28.6,83.5,10,6,1,13.2,21.2,1442,1.6,16.3,3,131.6,160.8,4,10,India,Moradabad,Uttar Pradesh,28.83,78.78,Asia/Kolkata,9/8/23 4:30
1693005898,27.1,80.8,6.9,11.2,109,ESE,1003,29.62,0,0,78,26,30.2,86.4,10,6,1,12.3,19.8,1014.7,12.3,8.7,1.9,128.9,144.9,4,10,India,Sambhal,Uttar Pradesh,28.58,78.55,Asia/Kolkata,9/8/23 4:30
1693005899,25.8,78.4,12.5,20.2,86,E,1003,29.62,0.4,0.02,78,69,28,82.4,10,6,1,22.6,36.4,1001.4,8.1,22.3,10,120.8,129.1,4,10,India,Budaun,Uttar Pradesh,28.05,79.12,Asia/Kolkata,9/8/23 4:30
1693005900,26.3,79.3,7.8,12.6,103,ESE,1003,29.61,0,0,84,47,29.5,85.1,10,6,1,13.6,22,614.2,49.4,3.4,1,11.2,12.3,1,1,India,Bahraich,Uttar Pradesh,27.58,81.6,Asia/Kolkata,9/8/23 4:30
1693005901,27.2,81,6.3,10.1,140,SE,1003,29.6,0,0,75,13,30,86,10,6,1,12.5,20.2,1001.4,30,17.5,7.9,113.6,129.1,4,10,India,Hapur,Uttar Pradesh,28.72,77.78,Asia/Kolkata,9/8/23 4:30
1693005902,26.1,79,7.2,11.5,87,E,1003,29.6,1,0.04,89,82,29.6,85.3,10,6,1,13.6,22,680.9,34.3,5.4,1.6,13.2,14.6,1,2,India,Sitapur,Uttar Pradesh,27.57,80.68,Asia/Kolkata,9/8/23 4:30
1693005903,27.4,81.3,5.4,8.6,125,SE,1003,29.6,0,0,73,9,30.3,86.5,10,6,1,10.1,16.2,988,32.9,17.3,9.4,115.7,131.6,4,10,India,Meerut,Uttar Pradesh,28.98,77.7,Asia/Kolkata,9/8/23 4:30
1693005904,27.6,81.7,6,9.7,106,ESE,1002,29.6,0,0,77,36,31.1,88,10,6,1,11.2,18,988,19.9,10.5,4.1,68.4,77.9,4,9,India,Aligarh,Uttar Pradesh,27.88,78.08,Asia/Kolkata,9/8/23 4:30
1693005905,27.3,81.1,6,9.7,137,SE,1003,29.6,0,0,75,19,30.3,86.5,10,6,1,11.6,18.7,1041.4,30,11,4.7,113.5,125.4,4,10,India,Bulandshahr,Uttar Pradesh,28.4,77.85,Asia/Kolkata,9/8/23 4:30
1693005906,26.1,79,6.3,10.1,110,ESE,1003,29.62,0,0,77,19,28.5,83.3,10,6,1,12.5,20.2,1094.8,2.2,12.7,1.9,114.6,134.1,4,10,India,Bijnor,Uttar Pradesh,29.15,78.27,Asia/Kolkata,9/8/23 4:30
1693005907,27,80.6,5.6,9,90,E,1005,29.68,0,0,79,75,28.9,84,2.5,1,1,8.5,13.7,1121.5,27.5,26.7,13.1,104.8,127.1,4,10,India,Baghpat,Uttar Pradesh,28.95,77.22,Asia/Kolkata,9/8/23 4:30
1693005908,26.5,79.7,2.9,4.7,48,NE,1003,29.61,1,0.04,89,79,30.5,86.9,10,6,1,5.4,8.6,807.8,16.6,6.3,1.1,24.2,30.3,2,3,India,Kheri,Uttar Pradesh,27.9,80.8,Asia/Kolkata,9/8/23 4:30
1693005909,25.1,77.2,7.6,12.2,112,ESE,1004,29.63,0.3,0.01,91,70,27.9,82.2,10,6,1,13.6,22,1134.9,6.4,12.2,2.5,121.8,140.3,4,10,India,Rampur,Uttar Pradesh,28.82,79.03,Asia/Kolkata,9/8/23 4:30
1693005910,25.5,77.9,11.2,18,117,ESE,1003,29.63,0.6,0.02,85,64,28.1,82.6,10,6,1,19.9,32,1241.7,0.7,17.7,7.6,97.8,111.9,4,10,India,Bareilly,Uttar Pradesh,28.35,79.42,Asia/Kolkata,9/8/23 4:30
1693005911,28.6,83.5,4.9,7.9,93,E,1002,29.59,0,0,72,48,32.4,90.3,10,6,1,8.3,13.3,921.3,23.3,9.3,2.1,54.2,63.3,3,7,India,Mathura,Uttar Pradesh,27.5,77.68,Asia/Kolkata,9/8/23 4:30
1693005912,27.6,81.7,10.1,16.2,79,E,1003,29.6,0.4,0.02,76,81,30.9,87.6,9,5,1,16.8,27,921.3,26.5,7.9,2.1,52.5,60.1,3,6,India,Etah,Uttar Pradesh,27.63,78.67,Asia/Kolkata,9/8/23 4:30
1693005913,26.6,79.9,8.3,13.3,82,E,1002,29.59,0.2,0.01,86,89,30.3,86.5,9,5,1,15.7,25.2,721,33.6,5.2,1.1,16.1,17.7,2,2,India,Hardoi,Uttar Pradesh,27.12,80.15,Asia/Kolkata,9/8/23 4:30
1693005914,26.5,79.7,7.2,11.5,196,SSW,1002,29.59,0.9,0.04,90,96,30.5,86.9,10,6,1,13.2,21.2,567.4,14,13.5,11.9,23.2,26.6,2,2,India,Mahamaya,West Bengal,22.07,88.44,Asia/Kolkata,9/8/23 4:30
1693005915,25.7,78.3,8.1,13,18,NNE,1003,29.62,1.4,0.06,86,56,28.6,83.5,10,6,1,16.3,26.3,907.9,23.3,6.4,1,30.7,35.3,2,3,India,Shahjahanpur,Uttar Pradesh,27.88,79.92,Asia/Kolkata,9/8/23 4:30
1693005916,27.2,81,9.6,15.5,59,ENE,1002,29.6,2.1,0.08,82,81,30.8,87.4,10,6,1,20.6,33.1,948,28.3,6.3,1.6,39.1,44,2,4,India,Farrukhabad,Uttar Pradesh,27.4,79.57,Asia/Kolkata,9/8/23 4:30
1693005917,26.6,79.9,8.3,13.3,82,E,1002,29.59,0.2,0.01,86,89,30.3,86.5,9,5,1,15.7,25.2,721,33.6,5.2,1.1,16.1,17.7,2,2,India,Kannauj,Uttar Pradesh,27.07,79.92,Asia/Kolkata,9/8/23 4:30
1693005918,24.8,76.6,5.1,8.3,145,SE,1004,29.63,0.7,0.03,91,62,27.6,81.7,10,6,1,10.1,16.2,801.1,4.7,6,0.7,34.4,41.1,2,3,India,Pilibhit,Uttar Pradesh,28.63,79.8,Asia/Kolkata,9/8/23 4:30
1693005919,28.4,83.1,9.6,15.5,81,E,1002,29.59,0.7,0.03,75,51,32.4,90.3,10,6,1,17.4,28.1,934.6,36.8,5.8,1.3,37.2,40.7,2,4,India,Mainpuri,Uttar Pradesh,27.23,79.02,Asia/Kolkata,9/8/23 4:30
1693005920,28.3,82.9,9.4,15.1,81,E,1002,29.59,0.8,0.03,76,57,32.2,90,10,6,1,17.9,28.8,894.6,41.1,6.1,2.5,33.5,37.4,2,3,India,Firozabad,Uttar Pradesh,27.15,78.42,Asia/Kolkata,9/8/23 4:30
1693005921,25.6,78.1,8.5,13.7,69,ENE,1002,29.58,0,0,93,28,29.1,84.4,10,6,1,15,24.1,674.3,35.4,8.5,6.2,39.8,41.3,2,4,India,Sultanpur,Uttar Pradesh,26.27,82.07,Asia/Kolkata,9/8/23 4:30
1693005922,25.6,78.1,7.6,12.2,73,ENE,1002,29.6,0.1,0,91,59,28.9,84,10,6,1,13.6,22,660.9,27.5,10.3,6.1,33.4,36.1,2,3,India,Basti,Uttar Pradesh,26.8,82.72,Asia/Kolkata,9/8/23 4:30
1693005923,28.5,83.3,5.6,9,143,SE,1002,29.59,0,0,58,6,30.2,86.4,10,6,1,11.2,18,867.8,50.1,9.5,2.4,108.3,118.6,4,10,India,Gorakhpur,Haryana,29.45,75.68,Asia/Kolkata,9/8/23 4:30
1693005924,26,78.8,4.3,6.8,40,NE,1002,29.59,0.6,0.02,89,100,29.7,85.4,4,2,1,11.9,19.1,747.7,29.7,7.9,3,21.6,23.2,2,2,India,Lucknow,Uttar Pradesh,26.85,80.92,Asia/Kolkata,9/8/23 4:30
1693005925,25.4,77.7,7.6,12.2,60,ENE,1002,29.59,1.2,0.05,96,61,28.9,84,10,6,1,14.8,23.8,667.6,21.8,14.1,8.6,37.2,39.2,2,4,India,Azamgarh,Uttar Pradesh,26.06,83.19,Asia/Kolkata,9/8/23 4:30
1693005926,25.7,78.3,9.2,14.8,79,E,1002,29.59,0,0,91,68,29.1,84.4,10,6,1,16.1,25.9,714.3,38.3,7.1,4.5,37.5,39.5,2,4,India,Faizabad,Uttar Pradesh,26.78,82.13,Asia/Kolkata,9/8/23 4:30
1693005927,27,80.6,8.3,13.3,79,E,1002,29.58,0,0,87,74,31.2,88.2,10,6,1,13,20.9,507.4,24.3,13.4,13.6,27.4,28.9,2,3,India,Ballia,Bihar,25.75,84.17,Asia/Kolkata,9/8/23 4:30
1693005928,25.1,77.2,2.2,3.6,291,WNW,1002,29.59,0.2,0.01,91,70,28,82.4,9,5,1,0.9,1.4,634.2,2,5.5,3.6,34.7,37.6,2,3,India,Kanpur,Orissa,20.42,85.17,Asia/Kolkata,9/8/23 4:30
1693005929,25.7,78.3,7.4,11.9,72,ENE,1001,29.56,0,0,90,25,28.9,84,10,6,1,12.5,20.2,781.1,18.6,19.2,13.7,41.5,43.1,3,4,India,Bhadohi,Uttar Pradesh,25.42,82.57,Asia/Kolkata,9/8/23 4:30
1693005930,27.5,81.5,8.1,13,76,ENE,1002,29.57,0.1,0,82,94,31.6,88.9,10,6,1,14.3,23,867.8,21.6,7.4,2.4,34.6,38,2,3,India,Auraiya,Uttar Pradesh,26.47,79.52,Asia/Kolkata,9/8/23 4:30
